Channel 1 - P4,Channel 2 - O2,Channel 3 - P8,Channel 4 - T8,Channel 5 - C4,Channel 6 - Cz,Channel 7 - Fz,Channel 8 - F4,Channel 9 - Fp2,Channel 10 - F8,Channel 11 - Fp1,Channel 12 - F7,Channel 13 - F3,Channel 14 - C3,Channel 15 - T7,Channel 16 - P7,Channel 17 - P3,Channel 18 - O1,Channel 19 - Pz
-1.068677022,-12.35608025,-5.998055964,-35.80517116,-3.12395359,1.146994395,11.69918384,5.558687365,1.178951398,-15.18406063,4.333534723,18.71839605,17.79761126,14.31674907,6.751838565,0.550271971,-3.475348738,-11.75025714,-2.882884421
-1.276863368,-13.71452699,-6.553824772,-18.85931954,0.205176946,1.46148528,12.84924833,8.750533495,2.870602903,-11.00783212,2.664566565,11.93274329,15.90695245,10.51150548,3.642487333,-5.924210951,-7.629915659,-14.22331078,-5.163885046
-1.366644477,-15.37387328,-7.968754159,-2.073857111,3.414044691,1.190738743,13.42425468,11.26808405,4.809293071,-6.636517015,-0.201490852,5.615859261,12.70163883,6.297979333,-0.332622063,-13.41912162,-11.43940626,-16.74366453,-7.390138489
-2.318338781,-17.51678593,-11.00741953,4.648997,4.887782829,0.78769831,13.55846055,12.21537728,5.859082504,-4.113618761,-2.816181563,3.459491543,10.19220265,3.691576935,-3.777183915,-19.64513044,-13.89518037,-18.68807945,-8.590128419
-4.462398058,-19.57747718,-15.20796704,-0.59020393,3.951938224,0.740227552,13.32275791,11.61653144,4.73494803,-4.849811057,-4.652111902,6.027988524,9.342133545,3.492105533,-5.866712764,-22.61159634,-14.50393349,-19.04759943,-8.456626241
-7.126024629,-20.4359651,-18.89763747,-11.37288227,1.390923471,1.194151521,12.75154588,10.47147686,1.364909121,-8.428490273,-5.852300056,10.68764436,9.735311722,4.966777641,-6.529053116,-21.59772533,-13.49918802,-17.08529779,-7.576603177
-9.046799572,-19.18658646,-20.21176033,-18.48835455,-1.039280933,1.889209065,12.02036495,10.13143654,-2.527650069,-12.59591445,-6.479403527,13.8001583,10.32187228,6.547631799,-6.283648278,-17.53081804,-11.71498757,-13.04635436,-6.940098862
-9.217368002,-15.9081121,-18.40243839,-16.86317516,-1.773355221,2.428256211,11.5301133,11.3939049,-4.351029956,-14.67400235,-6.149590866,13.39984451,10.4680909,6.976864234,-5.884429459,-12.50888886,-10.13384397,-8.268701005,-7.149268721
-7.513216185,-11.79143961,-14.44488076,-8.786617813,-0.439960225,2.622540109,11.70615623,13.93267836,-2.552688498,-13.49372409,-4.469367709,10.32582917,10.36964565,6.071677785,-5.935077666,-8.691502913,-9.31860477,-4.461730073,-7.976398765
-4.673649637,-8.456511697,-10.45360685,-1.452141061,2.002673106,2.610489407,12.6089032,16.46765048,1.97634024,-10.38310705,-1.824089232,7.107751551,10.54498212,4.630350435,-6.626215684,-7.178775484,-9.072078643,-2.627195332,-8.6035475
-1.734226187,-6.938550499,-8.31989612,-1.159360561,4.051333039,2.659633576,13.69998012,17.57491241,6.245394713,-8.330347538,0.362527806,5.682158822,10.98903985,3.661657618,-7.702799001,-7.53645068,-8.587157214,-2.466347345,-8.303012865
0.602528168,-7.105332732,-8.565025536,-8.732258285,4.736331195,2.839960545,14.04832095,16.58861856,7.163360224,-9.827512692,0.341509719,5.828200089,10.86261249,3.580801765,-8.683701425,-8.24767726,-7.042419957,-2.777994896,-6.976417546
2.212639964,-7.932799631,-10.21165357,-19.34916525,4.18693441,2.865097976,12.90531986,13.9751472,3.728641028,-14.99995593,-2.744768966,5.490229399,9.075040559,3.959452529,-9.220115392,-7.795027906,-4.257983806,-2.543256139,-5.132126614
3.346875262,-8.378350327,-11.67171417,-26.40450993,3.316608471,2.25155406,10.23073954,10.92889176,-2.290895242,-21.49392874,-8.150375384,2.585569933,5.274604835,3.943158264,-9.364602023,-5.66661948,-0.927665968,-1.790800113,-3.379968926
4.273282753,-8.116297974,-11.88381252,-26.12767092,2.956672256,0.67730906,6.73775211,8.490926807,-7.734065427,-26.2527247,-13.96780053,-3.223221051,0.357577413,2.953524339,-9.538119785,-2.619845155,1.790744552,-1.479567543,-1.917772587
5.10852959,-7.537929179,-10.81245889,-19.55878662,3.165907766,-1.744025141,3.390311456,6.82906882,-10.39494074,-27.8059251,-18.41173924,-10.14946136,-3.998865587,1.138911601,-10.16948637,-0.023660112,3.077768193,-2.445577458,-0.449051154
5.92152023,-7.061338906,-9.016764758,-10.89348557,3.248840282,-4.487914331,0.733054189,5.192800001,-10.49722666,-27.26516989,-20.91693507,-15.46587178,-6.439617034,-0.712755644,-11.23698665,1.269272824,3.077326277,-4.28042229,1.435093208
6.901394992,-6.407614805,-6.794940535,-4.028593046,2.41315912,-6.919735172,-1.42049221,2.56034158,-10.18608981,-27.25079953,-22.19348297,-17.23847991,-6.791830922,-1.676011285,-12.06767352,1.717722381,2.865905634,-5.147323509,3.781019522
8.330854165,-4.557814812,-3.746196504,-0.183013558,0.489215577,-8.641583663,-3.703540313,-1.505316368,-11.55078112,-29.64399546,-23.28932631,-15.33345775,-6.020440042,-1.230121971,-11.61344074,2.937110196,3.745922447,-2.846445945,6.130578459
