Channel 1 - P4,Channel 2 - O2,Channel 3 - P8,Channel 4 - T8,Channel 5 - C4,Channel 6 - Cz,Channel 7 - Fz,Channel 8 - F4,Channel 9 - Fp2,Channel 10 - F8,Channel 11 - Fp1,Channel 12 - F7,Channel 13 - F3,Channel 14 - C3,Channel 15 - T7,Channel 16 - P7,Channel 17 - P3,Channel 18 - O1,Channel 19 - Pz
13.60783643,19.00920365,26.81589512,-11.850179,1.625858599,1.170144721,-1.569063245,-7.792434008,-12.72889471,-4.084648651,-3.373539451,3.808677182,-3.161631899,-2.511679747,4.97274489,12.52932445,3.585778629,17.3084761,7.537621102
13.94637247,17.03535867,24.03222545,0.668999871,1.852606459,0.169820751,-4.615854093,-9.269499238,-13.32144106,-4.454989746,-6.005237577,-3.409429268,-7.690331864,-5.621367076,-1.209986398,6.982666679,1.276190895,13.62418592,6.222185922
13.231217,13.73846106,20.89262772,6.801919646,1.800563333,-0.890710314,-7.162004979,-11.2573881,-14.53890322,-6.210342562,-8.836107361,-10.1727344,-11.0352208,-8.558381674,-8.709090268,-0.585039013,-2.150817485,7.458206078,4.268300868
10.96724548,9.010319429,16.71891261,1.951334586,1.516185297,-1.792448101,-8.348778945,-13.28329095,-16.60817223,-9.356373666,-10.7774898,-14.57047108,-12.42994628,-10.80040462,-15.14712653,-8.032594571,-6.073604357,0.212769456,2.293976817
7.469651333,3.444888752,11.13407439,-9.956867441,1.231575135,-2.287700005,-7.865628664,-14.84348332,-18.93920616,-13.1005205,-11.02527976,-15.64958442,-12.00749188,-12.00193921,-18.79024723,-13.3820381,-9.523298808,-6.131711375,0.731899026
3.739211249,-2.001437237,4.513384149,-20.01113598,1.052868778,-2.345231006,-6.427532417,-16.07980068,-21.06522856,-16.720216,-10.23968695,-14.28001429,-10.94015427,-12.224057,-19.83217766,-16.02876693,-11.6916532,-10.15122239,-0.384850763
0.750502744,-6.692941886,-2.170220419,-21.44327785,0.758620685,-2.236195492,-5.508348027,-17.80575904,-23.24211803,-20.10537111,-10.49645971,-12.90341428,-10.85319305,-11.95821918,-20.21917453,-17.04688381,-12.46837853,-11.86260067,-1.377195035
-1.205170569,-10.68956057,-7.897841421,-14.76314446,-0.06825156,-2.379560058,-6.422834591,-20.77806153,-26.11095963,-23.52211696,-13.81857053,-14.10341434,-12.8197256,-11.87064709,-22.04978239,-18.28145464,-12.49452785,-12.61830033,-2.60275611
-2.550270092,-14.44044927,-12.0893799,-7.033386877,-1.660628057,-3.069309398,-9.414633967,-24.8416897,-29.79638352,-26.94316003,-20.39063109,-18.85748421,-16.62245882,-12.38286543,-25.76508384,-20.86236321,-12.57882817,-13.9904326,-4.072608686
-3.837068075,-18.06358473,-14.70299802,-6.057633717,-3.774827734,-4.298564602,-13.45582902,-28.75683678,-33.38342018,-29.69400424,-27.96595873,-25.70332531,-20.83835554,-13.35641134,-29.59423789,-24.27031382,-12.91818031,-16.45643033,-5.299655867
-5.117504203,-20.89548863,-15.99205217,-14.13672952,-5.772961895,-5.801606914,-16.92995789,-30.95628724,-35.37206629,-30.82284215,-33.10344169,-31.50784139,-23.72871171,-14.12952042,-30.7800146,-26.69118726,-12.82790816,-18.93029913,-5.537441288
-5.860153269,-21.79486118,-16.20992904,-26.20806916,-7.048524161,-7.245939935,-18.68283376,-30.66089843,-34.78815072,-29.87037527,-33.41678918,-33.40828986,-24.32864399,-13.93708644,-27.70172136,-26.39593132,-11.31142915,-19.55792596,-4.279855588
-5.490038551,-20.02522451,-15.50816157,-33.65014376,-7.452384932,-8.394945461,-18.64920017,-28.42705497,-31.9880493,-27.30149861,-29.18148481,-30.62797797,-22.98194478,-12.4653099,-21.26794697,-23.0790731,-8.058690223,-17.18478566,-1.674542721
